Datum;Zeit;Transaktion;Item
02.11.2016;14:11:14;324;Kaffee
02.11.2016;14:11:14;324;Tee
02.11.2016;14:11:50;325;Kaffee
02.11.2016;14:34:44;326;Bienenstich
02.11.2016;15:03:25;327;Tee
02.11.2016;15:25:57;328;Suppe
02.11.2016;15:25:57;328;Tee
02.11.2016;15:33:54;329;Saft
02.11.2016;15:46:22;330;Alfajor
02.11.2016;15:57:42;331;Brot
02.11.2016;16:25:49;332;Kaffee
02.11.2016;16:25:49;332;Alfajor
02.11.2016;16:54:35;333;Saft
02.11.2016;16:54:35;333;Alfajor
02.11.2016;16:54:35;333;Kekse
02.11.2016;16:54:35;333;Salat
02.11.2016;16:54:35;333;Mineralwasser
02.11.2016;17:01:56;334;Kaffee
02.11.2016;17:01:56;334;Alfajor
02.11.2016;17:41:01;335;Bienenstich
02.11.2016;18:08:40;336;Proteinshake
02.11.2016;18:08:40;336;Saft
02.11.2016;18:13:04;337;Kaffee
02.11.2016;18:13:04;337;Mineralwasser
02.11.2016;18:13:04;337;Alfajor
02.11.2016;18:19:43;338;Proteinshake
02.11.2016;18:19:43;338;Kaffee
02.11.2016;18:40:02;339;Alfajor
03.11.2016;07:46:50;340;Kaffee
03.11.2016;07:46:50;340;Brot
03.11.2016;07:50:50;341;Croissant
03.11.2016;07:50:50;341;Croissant
03.11.2016;08:01:08;342;Croissant
03.11.2016;08:01:08;342;Brot
03.11.2016;08:07:16;343;Butterkuchen
03.11.2016;08:08:26;344;Kaffee
03.11.2016;08:08:26;344;Gebaeck
03.11.2016;08:09:59;345;Butterkuchen
03.11.2016;08:15:21;346;NONE
03.11.2016;08:15:21;346;Kaffee
03.11.2016;08:15:21;346;Kaffee
03.11.2016;08:15:21;346;Gebaeck
03.11.2016;08:15:21;346;Gebaeck
03.11.2016;08:15:21;346;Kaffee
03.11.2016;08:40:43;347;Croissant
03.11.2016;08:49:23;348;Brot
03.11.2016;08:49:23;348;NONE
03.11.2016;08:49:23;348;Tee
03.11.2016;08:49:23;348;Sandwich
03.11.2016;08:54:40;349;Brot
03.11.2016;09:00:24;350;Marmelade
03.11.2016;09:00:24;350;Kaffee
03.11.2016;09:00:24;350;Butterkuchen
03.11.2016;09:02:32;351;Focaccia
03.11.2016;09:06:17;352;Brot
03.11.2016;09:08:32;353;Belegtes Brot
03.11.2016;09:08:32;353;Gebaeck
03.11.2016;09:08:32;353;Brot
03.11.2016;09:08:32;353;Apfelschorle
03.11.2016;09:13:37;354;Butterkuchen
03.11.2016;09:13:37;354;Gebaeck
03.11.2016;09:19:54;355;Brot
03.11.2016;09:19:54;355;Gebaeck
03.11.2016;09:24:38;356;Gebaeck
03.11.2016;09:24:38;356;Brot
03.11.2016;09:31:19;357;Marmelade
03.11.2016;09:31:19;357;Kaffee
03.11.2016;09:34:00;358;Butterkuchen
03.11.2016;09:34:56;359;Brot
03.11.2016;09:34:56;359;Gebaeck
03.11.2016;09:44:36;360;Kaffee
03.11.2016;09:44:36;360;Tee
03.11.2016;09:44:36;360;Brot
03.11.2016;09:45:20;361;Marmelade
03.11.2016;09:57:55;363;Gebaeck
03.11.2016;09:57:55;363;Croissant
03.11.2016;09:57:55;363;Croissant
03.11.2016;09:59:18;364;Kaffee
03.11.2016;10:01:12;365;Tee
03.11.2016;10:04:37;366;Brot
03.11.2016;10:10:26;367;Brot
03.11.2016;10:10:26;367;Gebaeck
03.11.2016;10:13:05;368;Gebaeck
03.11.2016;10:26:03;369;Butterkuchen
03.11.2016;10:27:05;370;Tee
03.11.2016;10:39:12;371;Kaffee
03.11.2016;10:39:12;371;Brownie
03.11.2016;10:39:12;371;Alfajor
03.11.2016;10:39:12;371;Bienenstich
03.11.2016;10:48:46;372;Brot
03.11.2016;10:48:46;372;Bienenstich
03.11.2016;10:48:46;372;Kekse
03.11.2016;11:03:49;373;Kaffee
03.11.2016;11:05:44;374;Brot
03.11.2016;11:15:14;375;Kaffee
03.11.2016;11:15:14;375;Kaffee
03.11.2016;11:15:14;375;Marmelade
03.11.2016;11:15:14;375;Gebaeck
03.11.2016;11:20:31;376;Suppe
03.11.2016;11:20:31;376;Kaffee
03.11.2016;11:23:16;377;Smoothies
03.11.2016;11:23:16;377;Suppe
03.11.2016;11:23:16;377;Saisonware
03.11.2016;11:23:16;377;Gebaeck
03.11.2016;11:31:01;378;Gebaeck
03.11.2016;11:31:01;378;Brot
03.11.2016;11:47:18;379;Gebaeck
03.11.2016;11:47:18;379;Croissant
03.11.2016;11:51:52;380;NONE
03.11.2016;11:51:52;380;Tee
03.11.2016;11:51:52;380;Kaffee
03.11.2016;11:53:09;381;Brot
03.11.2016;11:53:09;381;Kekse
03.11.2016;12:01:18;382;Kaffee
03.11.2016;12:01:18;382;Kaffee
03.11.2016;12:01:18;382;Brot
03.11.2016;12:01:18;382;Saisonware
03.11.2016;12:01:18;382;Salat
03.11.2016;12:01:18;382;Sandwich
03.11.2016;12:01:18;382;Focaccia
03.11.2016;12:02:49;383;Kaffee
03.11.2016;12:05:25;384;Kaffee
03.11.2016;12:05:25;384;Sandwich
03.11.2016;12:05:25;384;Brownie
03.11.2016;12:07:24;385;Brownie
03.11.2016;12:07:24;385;Kekse
03.11.2016;12:12:03;386;Kaffee
03.11.2016;12:16:15;387;Kaffee
03.11.2016;12:16:15;387;NONE
03.11.2016;12:23:47;388;Sandwich
03.11.2016;12:23:47;388;NONE
03.11.2016;12:23:47;388;Brot
03.11.2016;12:23:47;388;Kaffee
03.11.2016;12:37:58;389;Kaffee
03.11.2016;12:37:58;389;Heisse Schokolade
03.11.2016;12:47:09;390;Tee
03.11.2016;12:47:09;390;NONE
03.11.2016;13:02:37;391;Sandwich
03.11.2016;13:02:37;391;Kaffee
03.11.2016;13:02:37;391;Brownie
03.11.2016;13:19:57;392;Brownie
03.11.2016;13:19:57;392;Gebaeck
03.11.2016;13:19:57;392;Focaccia
03.11.2016;13:19:57;392;Butterkuchen
03.11.2016;13:30:57;393;Kuchen
03.11.2016;13:30:57;393;Focaccia
03.11.2016;13:35:48;394;Suppe
03.11.2016;13:35:48;394;Saisonware
03.11.2016;13:35:48;394;Mineralwasser
03.11.2016;13:36:09;395;Saisonware
03.11.2016;13:37:53;396;Saisonware
03.11.2016;13:41:42;397;Kaffee
03.11.2016;13:41:42;397;Kaffee
03.11.2016;13:41:42;397;Gebaeck
03.11.2016;14:00:26;398;Kaffee
03.11.2016;14:03:07;399;Tee
03.11.2016;14:03:07;399;Kuchen
03.11.2016;14:09:44;400;Kaffee
03.11.2016;14:09:44;400;Suppe
03.11.2016;14:14:56;401;Brot
03.11.2016;14:14:56;401;Focaccia
03.11.2016;14:14:56;401;Bienenstich
03.11.2016;14:16:50;402;Heisse Schokolade
03.11.2016;14:16:50;402;Kaffee
03.11.2016;14:16:50;402;Alfajor
03.11.2016;14:26:27;403;Brownie
03.11.2016;14:26:27;403;Gebaeck
03.11.2016;14:26:27;403;Kuchen
03.11.2016;14:40:15;404;Croissant
03.11.2016;14:40:15;404;Alfajor
03.11.2016;14:40:15;404;Nussaufstrich
03.11.2016;14:41:13;405;Nussaufstrich
03.11.2016;14:41:13;405;Alfajor
03.11.2016;14:48:35;406;Brot
03.11.2016;14:48:35;406;Kuchen
03.11.2016;14:51:45;407;Kuchen
03.11.2016;14:51:45;407;Kaffee
03.11.2016;15:00:24;408;Brot
03.11.2016;15:01:52;409;Sandwich
03.11.2016;15:06:48;410;Brot
03.11.2016;15:06:48;410;Kaffee
03.11.2016;15:06:48;410;Alfajor
03.11.2016;15:06:48;410;Croissant
03.11.2016;15:19:41;411;Kaffee
03.11.2016;15:23:33;412;Brot
03.11.2016;15:23:33;412;Alfajor
03.11.2016;15:27:03;413;Tee
03.11.2016;15:27:03;413;Kaffee
03.11.2016;15:33:17;414;Brot
03.11.2016;15:33:40;415;Nussaufstrich
03.11.2016;15:40:11;416;Butterkuchen
03.11.2016;15:41:18;417;Bienenstich
03.11.2016;15:42:41;418;Kaffee
03.11.2016;15:55:46;419;Kaffee
03.11.2016;15:55:46;419;Alfajor
03.11.2016;15:55:46;419;Saft
03.11.2016;15:55:46;419;Smoothie
03.11.2016;15:55:46;419;Brownie
03.11.2016;15:59:29;420;Alfajor
03.11.2016;16:06:19;421;Alfajor
03.11.2016;16:06:19;421;Brownie
03.11.2016;16:06:19;421;Kekse
03.11.2016;16:06:19;421;Brot
03.11.2016;16:06:19;421;Saft
03.11.2016;16:10:01;422;Kuchen
03.11.2016;16:10:01;422;Kekse
03.11.2016;16:17:24;423;Salat
03.11.2016;16:28:32;424;Kaffee
03.11.2016;16:42:40;425;Butterkuchen
03.11.2016;17:15:20;426;Tee
03.11.2016;17:25:09;427;Kaffee
03.11.2016;17:29:00;428;Focaccia
03.11.2016;17:29:00;428;Butterkuchen
03.11.2016;17:32:25;429;Nussaufstrich
03.11.2016;17:40:05;430;Saft
03.11.2016;17:40:05;430;Apfelschorle
03.11.2016;17:40:05;430;Smoothie
03.11.2016;17:40:05;430;Kekse
03.11.2016;17:45:07;431;Brot
03.11.2016;18:07:31;432;Heisse Schokolade
03.11.2016;18:08:19;433;Kaffee
03.11.2016;18:51:13;435;Kaffee
03.11.2016;19:00:19;436;Kaffee
04.11.2016;07:32:33;437;Croissant
04.11.2016;08:34:28;438;Brot
04.11.2016;08:34:28;438;Tee
04.11.2016;08:34:28;438;Marmelade
04.11.2016;08:36:49;439;Butterkuchen
04.11.2016;08:40:07;440;Brot
04.11.2016;08:45:42;441;Kaffee
04.11.2016;08:45:42;441;NONE
04.11.2016;08:53:11;442;Croissant
04.11.2016;08:53:11;442;Kaffee
04.11.2016;09:02:15;443;Brot
04.11.2016;09:05:15;444;Croissant
04.11.2016;09:05:15;444;Gebaeck
04.11.2016;09:05:15;444;Croissant
04.11.2016;09:07:34;445;Kaffee
04.11.2016;09:07:34;445;Kaffee
04.11.2016;09:07:34;445;Marmelade
04.11.2016;09:08:17;446;Brot
04.11.2016;09:08:17;446;Kaffee
04.11.2016;09:09:54;447;Kaffee
04.11.2016;09:09:54;447;Kaffee
04.11.2016;09:11:33;448;Brot
04.11.2016;09:13:17;449;Heisse Schokolade
04.11.2016;09:14:38;450;Brot
04.11.2016;09:14:38;450;Croissant
04.11.2016;09:22:21;451;Brot
04.11.2016;09:22:21;451;Marmelade
04.11.2016;09:23:35;452;Marmelade
04.11.2016;09:23:35;452;Brot
04.11.2016;09:24:29;453;Kaffee
04.11.2016;09:24:29;453;Brot
04.11.2016;09:29:16;454;Brot
04.11.2016;09:29:16;454;Butterkuchen
04.11.2016;09:30:11;455;Brot
04.11.2016;09:30:11;455;Kaffee
04.11.2016;09:30:11;455;Kaffee
04.11.2016;09:38:45;456;Tee
04.11.2016;09:38:45;456;Gebaeck
04.11.2016;09:40:56;457;Kaffee
04.11.2016;09:40:56;457;Kaffee
04.11.2016;09:52:19;458;Brot
04.11.2016;09:55:18;459;Gebaeck
04.11.2016;09:55:18;459;Brownie
04.11.2016;10:01:40;460;Butterkuchen
04.11.2016;10:01:57;461;Kaffee
04.11.2016;10:10:37;462;Tee
04.11.2016;10:10:37;462;Kaffee
04.11.2016;10:10:37;462;Honig
04.11.2016;10:10:37;462;Kekse
04.11.2016;10:14:10;463;Tee
04.11.2016;10:24:15;464;Brot
04.11.2016;10:25:24;465;Brownie
04.11.2016;10:35:23;466;Brot
04.11.2016;10:35:23;466;Kaffee
04.11.2016;10:36:59;467;Brot
04.11.2016;10:41:46;468;Kaffee
04.11.2016;10:48:39;469;Tee
04.11.2016;10:48:39;469;Tee
04.11.2016;10:51:01;470;Tee
04.11.2016;10:54:43;471;Kaffee
04.11.2016;10:54:43;471;Kaffee
04.11.2016;11:00:57;473;Brot
04.11.2016;11:00:57;473;Kaffee
04.11.2016;11:06:54;474;Brot
04.11.2016;11:06:54;474;Brot
04.11.2016;11:10:13;475;Brot
04.11.2016;11:12:22;476;Kaffee
04.11.2016;11:12:22;476;NONE
04.11.2016;11:12:22;476;Brownie
04.11.2016;11:13:28;477;Kaffee
04.11.2016;11:17:35;478;Kaffee
04.11.2016;11:17:35;478;Brownie
04.11.2016;11:25:41;479;Mineralwasser
04.11.2016;11:25:41;479;Kaffee
04.11.2016;11:25:41;479;Kaffee
04.11.2016;11:25:41;479;Belegtes Brot
04.11.2016;11:25:41;479;NONE
04.11.2016;11:33:11;480;Brownie
04.11.2016;11:33:11;480;Kaffee
04.11.2016;11:36:07;481;Brownie
04.11.2016;11:36:07;481;Saft
04.11.2016;11:42:12;482;Kaffee
04.11.2016;11:42:12;482;Kaffee
04.11.2016;11:42:12;482;Brot
04.11.2016;11:42:12;482;Tee
04.11.2016;11:42:12;482;Alfajor
04.11.2016;11:42:12;482;Croissant
04.11.2016;11:42:12;482;Gebaeck
04.11.2016;11:42:12;482;Marmelade
04.11.2016;12:09:05;483;Brot
04.11.2016;12:13:14;484;Bienenstich
04.11.2016;12:13:14;484;Bienenstich
04.11.2016;12:17:15;485;Kaffee
04.11.2016;12:17:15;485;Salat
04.11.2016;12:34:45;486;Gebaeck
04.11.2016;12:34:45;486;Brot
04.11.2016;12:45:42;487;Suppe
04.11.2016;12:45:42;487;Waffel
04.11.2016;12:45:42;487;Kaffee
04.11.2016;12:45:42;487;Mineralwasser
04.11.2016;12:51:54;488;Saft
04.11.2016;12:51:54;488;Mineralwasser
04.11.2016;12:51:54;488;Sandwich
04.11.2016;12:51:54;488;Salat
04.11.2016;12:54:15;489;Brot
04.11.2016;12:54:15;489;NONE
04.11.2016;12:54:15;489;NONE
04.11.2016;12:54:15;489;Gebaeck
04.11.2016;12:54:15;489;Brot
04.11.2016;12:56:51;490;Saisonware
04.11.2016;12:56:51;490;Saisonware
04.11.2016;12:56:51;490;Kaffee
04.11.2016;12:56:51;490;Kaffee
04.11.2016;13:01:38;491;Brot
04.11.2016;13:01:38;491;Saisonware
04.11.2016;13:01:38;491;Kaffee
04.11.2016;13:01:38;491;Mineralwasser
04.11.2016;13:04:40;492;Kaffee
04.11.2016;13:04:40;492;Belegtes Brot
04.11.2016;13:04:40;492;Sandwich
04.11.2016;13:04:40;492;Brownie
04.11.2016;13:15:24;493;Kaffee
04.11.2016;13:15:24;493;Brownie
04.11.2016;13:39:44;494;Alfajor
04.11.2016;13:39:44;494;Kaffee
04.11.2016;13:39:44;494;Belegtes Brot
04.11.2016;13:55:51;495;Proteinshake
04.11.2016;13:55:51;495;Kaffee
04.11.2016;14:04:31;497;Kaffee
04.11.2016;14:04:31;497;Heisse Schokolade
04.11.2016;14:16:07;498;Suppe
04.11.2016;14:16:07;498;Marmelade
04.11.2016;14:16:07;498;Kaffee
04.11.2016;14:16:07;498;Kaffee
04.11.2016;14:17:39;499;Mineralwasser
04.11.2016;14:17:39;499;Brownie
04.11.2016;14:24:36;500;Waffel
04.11.2016;14:24:36;500;Kaffee
04.11.2016;14:30:08;501;Waffel
04.11.2016;14:30:08;501;Kaffee
04.11.2016;14:49:02;502;Kaffee
04.11.2016;14:49:02;502;Kaffee
04.11.2016;14:51:22;503;Kaffee
04.11.2016;14:51:22;503;Kaffee
04.11.2016;14:51:22;503;Heisse Schokolade
04.11.2016;14:51:22;503;Brownie
04.11.2016;14:51:22;503;Saisonware
04.11.2016;15:18:24;504;Tee
04.11.2016;15:18:24;504;Kuchen
04.11.2016;15:20:23;505;Croissant
04.11.2016;15:31:51;506;Alfajor
04.11.2016;15:31:51;506;Tee
04.11.2016;15:31:51;506;Kaffee
04.11.2016;15:35:06;507;Kaffee
04.11.2016;15:35:06;507;Saft
04.11.2016;15:35:06;507;Brownie
04.11.2016;15:35:06;507;Alfajor
04.11.2016;15:35:49;508;Kaffee
04.11.2016;15:35:49;508;Sandwich
04.11.2016;15:36:38;509;Brot
04.11.2016;15:36:38;509;Suppe
04.11.2016;15:37:02;510;Suppe
04.11.2016;15:37:02;510;Brot
04.11.2016;15:38:27;511;Brot
04.11.2016;15:39:57;512;Tee
04.11.2016;15:39:57;512;Brownie
04.11.2016;15:39:57;512;Kekse
04.11.2016;15:41:06;513;Kaffee
04.11.2016;15:41:06;513;Brot
04.11.2016;15:41:06;513;Brownie
04.11.2016;15:51:24;514;Brownie
04.11.2016;15:57:56;515;Kekse
04.11.2016;15:57:56;515;Brot
04.11.2016;15:57:56;515;Marmelade
04.11.2016;16:04:23;516;Kaffee
04.11.2016;16:14:01;517;Tee
04.11.2016;16:14:01;517;Brownie
04.11.2016;16:14:01;517;Tee
04.11.2016;16:56:18;518;Alfajor
04.11.2016;16:56:18;518;Croissant
04.11.2016;16:56:18;518;Waffel
04.11.2016;17:52:34;519;Heisse Schokolade
04.11.2016;17:52:34;519;Kaffee
04.11.2016;17:52:34;519;Alfajor
04.11.2016;17:52:34;519;Kekse
04.11.2016;17:58:43;520;Brownie
04.11.2016;18:48:37;521;Bienenstich
04.11.2016;19:02:45;522;Tee
04.11.2016;19:02:45;522;Brownie
04.11.2016;20:00:47;523;Nussaufstrich
04.11.2016;20:00:47;523;Bienenstich
05.11.2016;08:29:32;524;Brot
05.11.2016;08:29:32;524;Waffel
05.11.2016;08:29:32;524;Bienenstich
05.11.2016;08:29:32;524;Knuspermuesli
05.11.2016;08:29:32;524;Gebaeck
05.11.2016;08:29:32;524;Kaffee
05.11.2016;08:32:12;525;Brot
05.11.2016;08:32:12;525;Bienenstich
05.11.2016;08:36:10;526;Heisse Schokolade
05.11.2016;08:36:10;526;Kaffee
05.11.2016;08:36:10;526;NONE
05.11.2016;08:36:10;526;Croissant
05.11.2016;08:36:10;526;Croissant
05.11.2016;08:39:13;527;Brot
05.11.2016;08:42:16;528;Brot
05.11.2016;08:42:16;528;Croissant
05.11.2016;08:50:09;529;Brot
05.11.2016;08:50:09;529;Kaffee
05.11.2016;08:50:09;529;Croissant
05.11.2016;08:50:09;529;Marmelade
05.11.2016;08:51:08;530;Marmelade
05.11.2016;08:51:08;530;Kaffee
05.11.2016;08:51:08;530;Brownie
05.11.2016;08:53:55;531;Brot
05.11.2016;08:53:55;531;Kaffee
05.11.2016;08:53:55;531;Marmelade
05.11.2016;08:57:49;532;Waffel
05.11.2016;09:00:47;533;Kaffee
05.11.2016;09:00:47;533;Kekse
05.11.2016;09:03:58;534;Kaffee
05.11.2016;09:03:58;534;Kaffee
05.11.2016;09:03:58;534;Waffel
05.11.2016;09:09:16;535;Brot
05.11.2016;09:10:36;536;Brot
05.11.2016;09:18:53;537;NONE
05.11.2016;09:18:53;537;Marmelade
05.11.2016;09:18:53;537;Brownie
05.11.2016;09:18:53;537;Kaffee
05.11.2016;09:18:53;537;Kaffee
05.11.2016;09:19:59;538;Kaffee
05.11.2016;09:26:27;539;Brownie
05.11.2016;09:26:27;539;Heisse Schokolade
05.11.2016;09:27:36;540;Brot
05.11.2016;09:33:49;541;Brot
05.11.2016;09:33:49;541;Brot
05.11.2016;09:33:49;541;Croissant
05.11.2016;09:34:43;542;Kaffee
05.11.2016;09:34:43;542;Heisse Schokolade
05.11.2016;09:34:43;542;Brownie
05.11.2016;09:36:48;543;Waffel
05.11.2016;09:40:12;544;NONE
05.11.2016;09:40:12;544;Geschenkkorb
05.11.2016;09:40:12;544;Brot
05.11.2016;09:41:44;545;Kaffee
05.11.2016;09:41:44;545;Brot
05.11.2016;09:41:44;545;Brownie
05.11.2016;09:43:52;546;Kuchen
05.11.2016;09:43:52;546;Bienenstich
05.11.2016;09:47:53;547;Kaffee
05.11.2016;09:47:53;547;Heisse Schokolade
05.11.2016;09:47:53;547;Kaffee
05.11.2016;09:47:53;547;Geschenkkorb
05.11.2016;10:01:24;548;Waffel
05.11.2016;10:07:32;549;Waffel
05.11.2016;10:14:02;550;Kaffee
05.11.2016;10:14:02;550;Brot
05.11.2016;10:14:02;550;Kaffee
05.11.2016;10:14:02;550;Kuchen
05.11.2016;10:14:02;550;Croissant
05.11.2016;10:17:23;551;Kaffee
05.11.2016;10:17:23;551;Kaffee
05.11.2016;10:17:23;551;Croissant
05.11.2016;10:19:59;552;Brot
05.11.2016;10:19:59;552;Gebaeck
05.11.2016;10:20:46;553;Brot
05.11.2016;10:20:46;553;Brownie
05.11.2016;10:23:02;554;Croissant
05.11.2016;10:23:02;554;Butterkuchen
05.11.2016;10:24:34;555;Brot
05.11.2016;10:24:34;555;Croissant
05.11.2016;10:26:16;556;Brownie
05.11.2016;10:26:16;556;Croissant
05.11.2016;10:26:16;556;Heisse Schokolade
05.11.2016;10:26:16;556;Smoothies
05.11.2016;10:26:16;556;Kaffee
05.11.2016;10:29:41;557;Brot
05.11.2016;10:29:41;557;Tee
05.11.2016;10:29:41;557;Kaffee
05.11.2016;10:29:41;557;Brownie
05.11.2016;10:29:41;557;Croissant
05.11.2016;10:32:09;558;Croissant
05.11.2016;10:32:09;558;Croissant
05.11.2016;10:32:09;558;Kekse
05.11.2016;10:33:20;559;Kaffee
05.11.2016;10:33:20;559;Croissant
05.11.2016;10:35:12;560;Brot
05.11.2016;10:35:12;560;Bienenstich
05.11.2016;10:38:58;562;Kaffee
05.11.2016;10:38:58;562;Tee
05.11.2016;10:40:35;563;Kaffee
05.11.2016;10:40:35;563;Kekse
05.11.2016;10:43:10;564;Gebaeck
05.11.2016;10:43:10;564;Brot
05.11.2016;10:43:10;564;Brownie
05.11.2016;10:44:58;565;Brot
05.11.2016;10:44:58;565;Kaffee
05.11.2016;10:44:58;565;Brot
05.11.2016;10:52:09;566;NONE
05.11.2016;10:52:09;566;Kaffee
05.11.2016;10:52:09;566;Kaffee
05.11.2016;10:52:09;566;Tee
05.11.2016;10:53:49;567;Brot
05.11.2016;10:57:31;568;Croissant
05.11.2016;10:57:31;568;Kaffee
05.11.2016;11:03:33;569;Apfelschorle
05.11.2016;11:03:33;569;Kaffee
05.11.2016;11:03:33;569;Brownie
05.11.2016;11:07:57;570;Kaffee
05.11.2016;11:07:57;570;Bienenstich
05.11.2016;11:14:43;571;Kaffee
05.11.2016;11:20:07;572;Kaffee
05.11.2016;11:20:07;572;Geschenkkorb
05.11.2016;11:20:30;573;Butterkuchen
05.11.2016;11:21:31;574;Butterkuchen
05.11.2016;11:22:49;575;Kaffee
05.11.2016;11:22:49;575;Brownie
05.11.2016;11:24:17;576;Waffel
05.11.2016;11:24:17;576;Brownie
05.11.2016;11:24:17;576;Apfelschorle
05.11.2016;11:26:56;577;NONE
05.11.2016;11:26:56;577;Belegtes Brot
05.11.2016;11:26:56;577;Kaffee
05.11.2016;11:26:56;577;Heisse Schokolade
05.11.2016;11:26:56;577;Brownie
05.11.2016;11:31:33;578;Brownie
05.11.2016;11:31:33;578;Brot
05.11.2016;11:31:33;578;Heisse Schokolade
05.11.2016;11:34:15;579;Marmelade
05.11.2016;11:34:15;579;Bienenstich
05.11.2016;11:35:46;580;Kaffee
05.11.2016;11:37:53;581;Bienenstich
05.11.2016;11:49:10;583;Proteinshake
05.11.2016;11:49:10;583;Saisonware
05.11.2016;11:49:10;583;Kaffee
05.11.2016;11:49:10;583;Tee
05.11.2016;11:49:10;583;Kuchen
05.11.2016;11:49:56;584;Kaffee
05.11.2016;11:50:54;585;Waffel
05.11.2016;11:53:38;586;Kuchen
05.11.2016;11:53:38;586;Erdbeertorte
05.11.2016;11:53:38;586;Waffel
05.11.2016;11:56:57;587;Tee
05.11.2016;11:56:57;587;Kuchen
05.11.2016;11:58:21;588;Kaffee
05.11.2016;11:58:21;588;Kaffee
05.11.2016;12:14:47;589;Kaffee
05.11.2016;12:14:47;589;Kaffee
05.11.2016;12:15:45;590;Brot
05.11.2016;12:18:04;591;Frittata
05.11.2016;12:19:48;592;Kaffee
05.11.2016;12:19:48;592;Kaffee
05.11.2016;12:19:48;592;Apfelschorle
05.11.2016;12:19:48;592;Brownie
05.11.2016;12:22:00;593;Focaccia
05.11.2016;12:22:00;593;Pflaumenkuchen
05.11.2016;12:27:50;594;NONE
05.11.2016;12:27:50;594;Tee
05.11.2016;12:27:50;594;Kaffee
05.11.2016;12:27:50;594;Kaffee
05.11.2016;12:27:50;594;NONE
05.11.2016;12:31:46;595;Heisse Schokolade
05.11.2016;12:31:46;595;Saisonware
05.11.2016;12:31:46;595;Salat
05.11.2016;12:31:46;595;Brownie
05.11.2016;12:35:28;596;Frittata
05.11.2016;12:35:28;596;Kaffee
05.11.2016;12:37:20;597;Brot
05.11.2016;12:37:20;597;Brownie
05.11.2016;12:44:11;598;Frittata
05.11.2016;12:46:04;599;Waffeln
05.11.2016;12:52:29;600;Brot
05.11.2016;12:57:51;601;Butterkuchen
05.11.2016;12:58:46;602;Salat
05.11.2016;12:58:46;602;Marmelade
05.11.2016;12:58:46;602;Suppe
05.11.2016;12:58:46;602;Brownie
05.11.2016;13:01:28;603;Saisonware
05.11.2016;13:01:28;603;Kaffee
05.11.2016;13:01:28;603;Tee
05.11.2016;13:03:55;604;Brot
05.11.2016;13:05:23;605;Brot
05.11.2016;13:05:23;605;Frittata
05.11.2016;13:12:16;606;Waffel
05.11.2016;13:23:34;608;NONE
05.11.2016;13:23:34;608;Belegtes Brot
05.11.2016;13:23:34;608;Heisse Schokolade
05.11.2016;13:23:34;608;Kaffee
05.11.2016;13:25:20;609;Kaffee
05.11.2016;13:25:20;609;Proteinshake
05.11.2016;13:27:11;610;Frittata
05.11.2016;13:27:11;610;Kaffee
05.11.2016;13:29:26;611;Waffel
05.11.2016;13:31:32;612;Saisonware
05.11.2016;13:31:32;612;Kaffee
05.11.2016;13:31:32;612;Mineralwasser
05.11.2016;13:43:24;613;Waffel
05.11.2016;13:45:35;615;Brot
05.11.2016;13:45:35;615;Kaffee
05.11.2016;13:57:58;616;Saisonware
05.11.2016;13:57:58;616;Suppe
05.11.2016;13:57:58;616;Brot
05.11.2016;13:57:58;616;Kaffee
05.11.2016;14:03:14;617;Brownie
05.11.2016;14:03:14;617;Kuchen
05.11.2016;14:03:14;617;Tee
05.11.2016;14:08:03;618;Proteinshake
05.11.2016;14:08:03;618;Kaffee
05.11.2016;14:12:41;620;Kaffee
05.11.2016;14:12:41;620;Tee
05.11.2016;14:12:41;620;Brownie
05.11.2016;14:12:41;620;Suppe
05.11.2016;14:14:11;621;Kuchen
05.11.2016;14:32:52;622;Heisse Schokolade
05.11.2016;14:32:52;622;Kaffee
05.11.2016;14:32:52;622;Kuchen
05.11.2016;14:48:55;623;Saisonware
05.11.2016;14:48:55;623;Kaffee
05.11.2016;14:49:57;624;Kaffee
05.11.2016;15:14:47;625;Frittata
05.11.2016;15:14:47;625;Kaffee
05.11.2016;15:14:47;625;Brownie
05.11.2016;15:17:20;626;Sandwich
05.11.2016;15:17:20;626;Frittata
05.11.2016;15:17:20;626;Cola
05.11.2016;15:17:20;626;Mineralwasser
05.11.2016;15:17:20;626;Brownie
05.11.2016;15:18:59;627;Knuspermuesli
05.11.2016;15:18:59;627;Waffel
05.11.2016;15:21:16;628;Kaffee
05.11.2016;15:21:16;628;Cola
05.11.2016;15:21:16;628;Kaffee
05.11.2016;15:24:18;629;Tee
05.11.2016;15:24:18;629;Tee
05.11.2016;15:24:18;629;Brownie
05.11.2016;15:24:18;629;Kuchen
05.11.2016;15:36:57;630;Bienenstich
05.11.2016;15:40:12;631;Kaffee
05.11.2016;15:43:51;632;Brownie
05.11.2016;15:45:29;633;Kuchen
05.11.2016;15:46:54;634;Tee
05.11.2016;15:53:52;635;Kaffee
05.11.2016;15:53:52;635;Kaffee
05.11.2016;15:53:52;635;Kaffee
05.11.2016;15:53:52;635;Suppe
05.11.2016;15:53:52;635;Sandwich
05.11.2016;15:53:52;635;Kuchen
05.11.2016;15:56:06;636;Kaffee
05.11.2016;15:56:06;636;Brot
05.11.2016;15:56:06;636;Brownie
05.11.2016;16:00:53;637;Brot
05.11.2016;16:00:53;637;Kaffee
05.11.2016;16:00:53;637;Brownie
